location,metric,winery,country,lat,lon
"Palari winery ,Faro, Sicily & Sardinia, Italy",92.4,Palari,Italy,38.1026109,15.4818861
"Paolo Scavino winery ,Barolo, Piedmont, Italy",93.0,Paolo Scavino,Italy,44.6308604,7.965273000000001
"Passopisciaro winery ,Terre Siciliane, Sicily & Sardinia, Italy",92.41666666666667,Passopisciaro,Italy,37.8606761,15.0231976
"Pian delle Querci winery ,Brunello di Montalcino, Tuscany, Italy",94.0,Pian delle Querci,Italy,43.091109,11.460027
"Pian delle Vigne winery ,Brunello di Montalcino, Tuscany, Italy",93.5,Pian delle Vigne,Italy,43.10219319999999,11.4899236
"Pieropan winery ,Amarone della Valpolicella, Veneto, Italy",92.5,Pieropan,Italy,45.5205517,10.8869911
"Pieropan winery ,Recioto di Soave Classico, Veneto, Italy",94.0,Pieropan,Italy,45.4223008,11.2485921
"Podere Brizio winery ,Brunello di Montalcino, Tuscany, Italy",92.42857142857143,Podere Brizio,Italy,43.0260512,11.4494998
"Podere L'Aione winery ,Toscana, Tuscany, Italy",94.0,Podere L'Aione,Italy,42.6958511,11.3041092
"Podere Rocche dei Manzoni winery ,Barolo, Piedmont, Italy",94.0,Podere Rocche dei Manzoni,Italy,44.5804239,7.955229999999999
"Podere Sapaio winery ,Bolgheri Superiore, Tuscany, Italy",94.0,Podere Sapaio,Italy,43.2336764,10.6170139
"Podere ai Valloni winery ,Boca, Piedmont, Italy",93.0,Podere ai Valloni,Italy,45.6875004,8.38125
"Poderi Aldo Conterno winery ,Barolo, Piedmont, Italy",93.5,Poderi Aldo Conterno,Italy,44.6102525,7.9651818
"Poggio Antico winery ,Toscana, Tuscany, Italy",92.4,Poggio Antico,Italy,43.0177937,11.4734066
"Poggio Scalette winery ,Toscana, Tuscany, Italy",92.5,Poggio Scalette,Italy,43.5737535,11.3469038
"Poggio Verrano winery ,Maremma, Tuscany, Italy",93.0,Poggio Verrano,Italy,42.6592952,11.2511292
