location,metric,winery,country,lat,lon
"Domaine Vincent Girardin winery ,Corton-Charlemagne, Burgundy, France",1.3654535274356103,Domaine Vincent Girardin,France,47.079349,4.886445399999999
"Domaine Vincent Girardin winery ,Echézeaux, Burgundy, France",1.5,Domaine Vincent Girardin,France,46.9701337,4.7978282
"Domaine de Bellene winery ,Vosne-Romanée, Burgundy, France",1.78849233584992,Domaine de Bellene,France,47.0292903,4.8400977
"Domaine de la Mordorée winery ,Châteauneuf-du-Pape, Rhône Valley, France",1.5,Domaine de la Mordorée,France,44.011567,4.705892
"Domaine de la Pousse d'Or winery ,Corton, Burgundy, France",1.7340425531914894,Domaine de la Pousse d'Or,France,46.999588,4.781746
"Domaine de la Pousse d'Or winery ,Corton-Bressandes, Burgundy, France",1.7340425531914894,Domaine de la Pousse d'Or,France,46.999588,4.781746
"Domaine de la Pousse d'Or winery ,Volnay, Burgundy, France",1.4838709677419355,Domaine de la Pousse d'Or,France,46.999588,4.781746
"Domaine des Croix winery ,Corton Grèves, Burgundy, France",1.4042553191489362,Domaine des Croix,France,47.0245139,4.8445599
"Domaine des Croix winery ,Corton, Burgundy, France",1.373236282194849,Domaine des Croix,France,47.0245139,4.8445599
"Domaine des Croix winery ,Corton-Charlemagne, Burgundy, France",1.6842105263157894,Domaine des Croix,France,47.0245139,4.8445599
"Domaine des Lambrays winery ,Clos de Lambrays, Burgundy, France",2.2395833333333335,Domaine des Lambrays,France,47.1980495,4.9634534
"Domaine des Perdrix winery ,Echézeaux, Burgundy, France",2.4731182795698925,Domaine des Perdrix,France,47.1121106,4.9349256
"Domaine des Varoilles winery ,Gevrey-Chambertin, Burgundy, France",1.4444444444444444,Domaine des Varoilles,France,47.2251562,4.971161599999999
"Domaine du Comte Liger-Belair winery ,Echézeaux, Burgundy, France",3.5483870967741935,Domaine du Comte Liger-Belair,France,47.1608792,4.954719499999999
"Domaine du Comte Liger-Belair winery ,La Romanée, Burgundy, France",19.61436170212766,Domaine du Comte Liger-Belair,France,47.1608792,4.954719499999999
"Domaine du Pegau winery ,Châteauneuf-du-Pape, Rhône Valley, France",1.6963332556310435,Domaine du Pegau,France,44.061915,4.833193899999999
"Domaines Devillard winery ,Echézeaux, Burgundy, France",2.349197461739455,Domaines Devillard,France,47.0525047,4.3837215
"Domaines Devillard winery ,Gevrey-Chambertin, Burgundy, France",1.2359550561797752,Domaines Devillard,France,47.2251562,4.971161599999999
"Faiveley winery ,Chambolle-Musigny, Burgundy, France",1.6813186813186813,Faiveley,France,47.180179,4.959953
"Faiveley winery ,Corton, Burgundy, France",2.0526315789473686,Faiveley,France,47.0717829,4.8663697
"Gérard Bertrand winery ,Rivesaltes, Languedoc-Roussillon, France",3.6842105263157894,Gérard Bertrand,France,43.1674381,3.1141054
"Henri de Villamont winery ,Clos de Vougeot, Burgundy, France",1.8172043010752688,Henri de Villamont,France,47.1750801,4.955768
"Henri de Villamont winery ,Corton-Charlemagne, Burgundy, France",1.3440860215053763,Henri de Villamont,France,47.0628625,4.8215919
"Henri de Villamont winery ,Grands-Echezeaux, Burgundy, France",1.1758241758241759,Henri de Villamont,France,47.0628625,4.8215919
"Horeau-Beylot winery ,Pomerol, Bordeaux, France",1.7126436781609196,Horeau-Beylot,France,44.9121712,-0.2480532999999999
"J.L. Chave winery ,Hermitage, Rhône Valley, France",1.288659793814433,J.L. Chave,France,45.0399124,4.8300854
"Jacquesson et Fils winery ,Champagne, Champagne, France",1.882309941520468,Jacquesson et Fils,France,49.0652833,3.965895
